SalaryID,EmployeeID,BasicPay,Allowances,Deductions,NetPay,PaymentDate
449,449,68454.78,17766.14,6528.39,79692.53,2017-05-17
450,450,28104.13,7371.89,9420.41,26055.61,2012-07-02
451,451,31615.92,6646.66,8685.32,29577.26,2016-12-24
452,452,83655.21,16752.08,19283.51,81123.78,2022-08-18
453,453,87663.67,16335.94,9502.71,94496.9,2017-03-06
454,454,35710.81,7151.58,5457.77,37404.62,2020-04-21
455,455,40349.46,9141.27,5943.91,43546.82,2021-01-04
456,456,52277.94,11489.76,7146.38,56621.32,2020-01-06
457,457,48378.12,13533.94,7410.56,54501.5,2016-03-29
458,458,66726.73,21559.68,19808.75,68477.66,2010-09-25
459,459,45360.03,6297.83,5356.26,46301.6,2024-07-09
460,460,63033.54,10892.62,8564.01,65362.15,2015-08-11
461,461,74695.91,29612.35,6848.66,97459.6,2024-03-29
462,462,37601.55,14336.07,8742.17,43195.45,2010-09-26
463,463,30064.72,12834.88,9964.79,32934.81,2014-12-21
464,464,22817.17,9778.63,5180.57,27415.23,2021-12-09
465,465,57425.76,14442.18,9018.5,62849.44,2013-09-29
466,466,50943.68,11074.95,5691.84,56326.79,2020-03-10
467,467,23440.19,10655.78,6188.36,27907.61,2015-02-11
468,468,56026.15,26485.22,17577.91,64933.46,2015-10-31
469,469,60417.55,15607.72,6755.44,69269.83,2021-05-16
470,470,37638.74,11487.76,6846.05,42280.45,2017-04-25
471,471,75740.91,13823.84,5596.07,83968.68,2023-05-19
472,472,55620.7,12258.18,8728.9,59149.98,2022-11-13
473,473,59443.43,10775.48,6401.68,63817.23,2015-05-10
474,474,50348.42,16469.95,7769.9,59048.47,2015-03-11
475,475,54205.53,10034.16,19925.09,44314.6,2023-11-16
476,476,75019.55,23482.0,16035.18,82466.37,2015-09-22
477,477,63235.2,17256.03,10868.04,69623.19,2018-03-22
478,478,59054.22,11979.91,7140.41,63893.72,2015-11-10
479,479,86554.54,21785.05,10557.66,97781.93,2015-03-31
480,480,59515.75,14980.91,8025.59,66471.07,2020-09-13
481,481,76411.02,24077.88,16513.03,83975.87,2014-03-05
482,482,60953.77,15466.04,11049.66,65370.15,2021-04-10
483,483,93964.77,11761.29,16702.88,89023.18,2017-10-10
484,484,36568.34,14285.86,8933.51,41920.69,2016-02-25
485,485,63927.09,24362.38,15287.81,73001.66,2023-10-14
486,486,59718.8,6311.08,6858.57,59171.31,2013-05-04
487,487,50357.13,10075.13,7888.65,52543.61,2015-05-18
488,488,87063.39,18036.34,19150.73,85949.0,2023-10-13
489,489,58635.06,10488.16,8860.49,60262.73,2024-02-21
490,490,38019.78,8048.3,9602.66,36465.42,2010-07-12
491,491,86033.08,23881.42,14540.68,95373.82,2018-03-21
492,492,53281.83,15945.0,8556.38,60670.45,2015-08-07
493,493,85567.24,15592.2,6663.93,94495.51,2018-08-20
494,494,84539.66,10119.28,12678.55,81980.39,2020-10-12
495,495,50256.22,15577.71,14783.67,51050.26,2012-09-10
496,496,78051.18,29924.78,16924.14,91051.82,2017-04-03
497,497,87926.94,29620.38,19497.87,98049.45,2017-06-11
498,498,39252.6,6461.41,9539.09,36174.92,2024-06-23
499,499,55429.51,11021.22,5356.06,61094.67,2021-08-16
500,500,64004.76,11932.5,7398.27,68538.99,2015-02-12
501,501,81575.93,11179.95,10825.05,81930.83,2017-02-27
502,502,78222.99,25122.33,16090.54,87254.78,2016-08-25
503,503,51412.01,27468.77,15834.34,63046.44,2020-09-22
504,504,51559.64,8054.52,8195.04,51419.12,2016-01-12
505,505,42850.3,8351.78,5172.63,46029.45,2013-08-07
506,506,38041.17,10161.73,8731.3,39471.6,2012-06-15
507,507,28614.52,9764.94,8870.9,29508.56,2023-12-26
508,508,81832.0,22209.84,5974.61,98067.23,2018-02-04
509,509,73490.4,12473.85,5256.75,80707.5,2014-01-21
510,510,63330.16,21560.44,18918.78,65971.82,2024-08-08
511,511,55164.62,9077.42,7081.84,57160.2,2010-11-01
512,512,34163.16,10284.23,8024.8,36422.59,2020-10-19
513,513,70457.59,25633.06,8739.79,87350.86,2016-02-01
514,514,43904.81,7177.22,5419.55,45662.48,2021-04-21
515,515,81747.48,13865.43,16348.81,79264.1,2021-06-21
516,516,53979.45,16994.49,7812.19,63161.75,2020-05-31
517,517,81258.55,21634.28,9080.81,93812.02,2012-02-10
518,518,44431.45,14814.93,7144.11,52102.27,2014-08-22
519,519,87091.43,14686.81,18974.06,82804.18,2014-08-10
520,520,67028.44,21960.56,12604.41,76384.59,2021-09-25
521,521,43867.91,13755.7,5024.38,52599.23,2019-01-18
522,522,93370.93,14257.63,18165.87,89462.69,2013-02-19
523,523,85818.52,15160.92,14485.18,86494.26,2019-03-22
524,524,67739.87,28517.31,12888.46,83368.72,2024-04-29
525,525,76087.03,16456.61,8950.55,83593.09,2019-10-15
526,526,22632.94,7305.86,5981.28,23957.52,2022-11-18
527,527,26073.74,9986.92,7489.15,28571.51,2021-05-05
528,528,59151.28,13015.07,6917.25,65249.1,2014-07-15
529,529,33515.8,9105.54,9541.89,33079.45,2019-03-01
530,530,34196.47,7913.66,5001.93,37108.2,2024-01-05
531,531,70508.74,15575.7,17484.31,68600.13,2014-12-26
532,532,59679.81,20654.17,11690.59,68643.39,2020-11-26
533,533,39291.21,14107.92,8749.13,44650.0,2022-12-05
534,534,41654.05,7993.26,5147.07,44500.24,2018-07-25
535,535,55299.26,7380.41,7142.15,55537.52,2015-07-10
536,536,62837.55,17088.56,16308.4,63617.71,2019-09-22
537,537,32323.6,10485.41,7996.01,34813.0,2022-12-30
538,538,63061.09,25283.46,19608.94,68735.61,2010-09-06
539,539,75112.04,18834.6,18728.78,75217.86,2021-07-29
540,540,55552.43,14144.69,15412.93,54284.19,2016-04-07
541,541,101161.25,16432.14,17850.16,99743.23,2015-11-13
542,542,86533.38,14047.44,11837.25,88743.57,2018-09-17
543,543,89423.93,14781.38,6800.33,97404.98,2016-06-12
544,544,56489.26,26831.5,6403.75,76917.01,2019-07-21
545,545,67871.99,18539.09,7949.57,78461.51,2023-08-07
546,546,54617.67,19044.98,19198.62,54464.03,2012-11-21
547,547,98733.17,15254.91,17898.31,96089.77,2021-06-23
548,548,68197.33,22333.94,17287.26,73244.01,2010-06-18
549,549,63952.23,16087.01,8188.53,71850.71,2016-08-03
550,550,52354.13,12284.6,7862.89,56775.84,2021-04-24
551,551,50713.62,6950.66,5771.64,51892.64,2017-02-28
552,552,51538.17,25693.01,7323.27,69907.91,2012-11-12
553,553,86389.21,20893.25,12559.05,94723.41,2013-05-19
554,554,72512.91,23886.26,19845.75,76553.42,2013-09-09
555,555,63468.33,11291.37,12024.96,62734.74,2018-07-18
556,556,83443.1,10612.47,17332.25,76723.32,2021-10-14
557,557,51656.3,25851.39,5533.01,71974.68,2010-12-01
558,558,92826.34,14080.22,12114.45,94792.11,2023-07-16
559,559,45256.08,14638.15,6257.14,53637.09,2010-03-28
560,560,86000.88,11574.22,13565.74,84009.36,2016-01-14
561,561,57402.68,24529.99,6882.79,75049.88,2010-12-09
562,562,62423.73,27351.92,11802.04,77973.61,2013-11-04
563,563,23088.93,13638.94,8655.75,28072.12,2010-07-15
564,564,45856.04,10687.45,8539.68,48003.81,2021-03-05
565,565,24682.28,13932.23,5574.55,33039.96,2013-09-30
566,566,74776.17,11818.78,5261.75,81333.2,2011-05-29
567,567,85195.28,11980.67,14952.05,82223.9,2020-11-08
568,568,93425.99,21907.13,19800.84,95532.28,2023-12-31
569,569,65495.42,13505.44,19251.82,59749.04,2022-03-09
570,570,74585.84,17105.23,15199.36,76491.71,2016-05-28
571,571,78550.18,15474.36,18576.09,75448.45,2017-08-27
572,572,51215.01,12425.23,15224.09,48416.15,2011-05-04
573,573,50175.25,28810.0,8075.28,70909.97,2011-05-23
574,574,62441.53,19815.12,6270.67,75985.98,2019-03-01
575,575,85971.53,23091.47,18081.22,90981.78,2023-08-20
576,576,67214.55,26009.78,7071.62,86152.71,2016-02-29
577,577,28269.34,8750.85,7413.07,29607.12,2012-04-23
578,578,73026.85,15627.75,11203.77,77450.83,2012-03-03
579,579,70904.64,10725.79,19078.75,62551.68,2012-03-27
580,580,101010.7,12759.25,13803.26,99966.69,2022-01-23
581,581,76093.04,17393.7,8446.44,85040.3,2010-02-08
582,582,37780.81,6892.46,8927.57,35745.7,2015-12-04
583,583,86912.86,23056.35,16588.11,93381.1,2022-05-25
584,584,85564.44,17830.24,11793.8,91600.88,2020-09-05
585,585,63893.89,28145.04,19337.79,72701.14,2015-03-06
586,586,81356.3,23614.96,6792.4,98178.86,2022-03-22
587,587,30421.43,10504.02,8243.44,32682.01,2020-07-25
588,588,76919.39,26165.16,18627.14,84457.41,2017-10-19
589,589,47970.92,5492.67,6932.45,46531.14,2015-04-06
590,590,47256.1,5968.86,9983.93,43241.03,2018-02-15
591,591,96372.08,20533.76,18845.17,98060.67,2010-01-29
592,592,71559.31,22745.34,19859.82,74444.83,2024-09-16
593,593,94526.83,19553.42,19994.65,94085.6,2022-11-29
594,594,60474.1,20592.45,9354.53,71712.02,2013-02-21
595,595,42862.68,6170.75,8948.8,40084.63,2020-09-26
596,596,62164.9,20020.06,11508.77,70676.19,2019-11-30
597,597,100296.98,12507.33,16226.63,96577.68,2019-10-07
598,598,64214.14,22355.98,8514.31,78055.81,2018-02-15
599,599,66975.13,14859.04,13886.13,67948.04,2017-04-24
600,600,80019.03,26774.78,9619.0,97174.81,2015-02-04
601,601,87110.83,19203.02,11870.27,94443.58,2018-02-03
602,602,50161.89,28162.18,8583.87,69740.2,2012-02-11
603,603,51646.75,20148.41,6662.34,65132.82,2018-06-24
604,604,90453.65,11390.3,18640.21,83203.74,2017-10-03
605,605,39333.61,5441.3,9182.38,35592.53,2016-09-09
606,606,22499.71,5633.71,9097.95,19035.47,2017-12-13
607,607,74686.79,28842.02,11053.71,92475.1,2016-09-28
608,608,87738.73,28556.49,17715.14,98580.08,2016-12-23
609,609,79969.89,24786.75,15981.18,88775.46,2024-01-02
610,610,59993.53,19548.85,9431.09,70111.29,2020-06-07
611,611,59457.25,10982.82,12797.06,57643.01,2022-08-15
612,612,59128.33,11943.46,13497.77,57574.02,2022-03-09
613,613,53820.8,19224.48,10440.24,62605.04,2018-01-26
614,614,73937.16,19420.82,7624.25,85733.73,2014-06-10
615,615,47559.86,10550.59,6991.38,51119.07,2015-01-28
616,616,30184.48,11014.33,6663.06,34535.75,2022-08-07
617,617,41512.51,10558.58,5218.08,46853.01,2016-12-04
618,618,79423.62,11543.13,9238.36,81728.39,2010-02-27
619,619,50730.6,12520.36,8344.21,54906.75,2011-07-01
620,620,45714.37,12090.33,9375.15,48429.55,2021-07-13
621,621,73042.18,15619.45,14445.47,74216.16,2018-07-10
622,622,52365.18,11520.09,6631.36,57253.91,2012-03-22
623,623,50943.67,8210.14,8074.84,51078.97,2020-07-09
624,624,79218.93,24739.99,12081.85,91877.07,2017-12-06
625,625,68531.29,16654.8,16480.13,68705.96,2018-09-20
626,626,74079.09,26042.33,10627.53,89493.89,2017-05-27
627,627,44143.27,6852.56,8925.68,42070.15,2024-02-07
628,628,79717.7,10251.71,5234.14,84735.27,2018-10-08
629,629,33702.4,14619.98,9228.18,39094.2,2013-10-02
630,630,60936.97,29561.97,18488.34,72010.6,2014-03-02
631,631,20217.32,11470.17,8932.74,22754.75,2020-07-24
632,632,29322.23,7366.74,9172.66,27516.31,2021-05-13
633,633,54925.29,19641.26,6627.97,67938.58,2010-11-26
634,634,84680.63,25835.57,11455.33,99060.87,2024-12-20
635,635,22382.83,6051.67,5194.49,23240.01,2012-09-20
636,636,39284.57,8286.97,8291.69,39279.85,2012-10-28
637,637,82042.32,25836.86,11284.75,96594.43,2021-08-24
638,638,91415.96,14992.91,15148.92,91259.95,2015-11-11
639,639,80823.37,22094.81,9007.34,93910.84,2020-07-26
640,640,71407.01,24666.31,13661.3,82412.02,2019-01-03
641,641,69047.55,27417.05,11769.95,84694.65,2020-10-04
642,642,30257.97,6229.16,7082.5,29404.63,2011-09-06
643,643,88136.09,20011.4,11054.51,97092.98,2014-07-24
644,644,64406.91,21051.3,7843.01,77615.2,2011-05-04
645,645,54457.1,14611.11,5589.0,63479.21,2015-03-06
646,646,52160.67,29200.52,10907.06,70454.13,2017-05-30
647,647,34697.38,13410.06,5998.22,42109.22,2016-08-10
648,648,79262.36,28681.11,12867.46,95076.01,2021-07-09
649,649,70112.51,14725.41,5253.54,79584.38,2010-04-16
650,650,33040.3,5197.42,7031.51,31206.21,2020-08-08
651,651,93719.44,10255.07,19726.45,84248.06,2018-07-10
652,652,89864.83,17768.18,15545.36,92087.65,2012-01-19
653,653,53570.67,13468.98,8522.69,58516.96,2011-03-27
654,654,64520.19,14574.43,5523.61,73571.01,2024-12-13
655,655,92871.98,13851.27,12810.19,93913.06,2019-06-20
656,656,51535.86,8210.7,9011.52,50735.04,2018-12-01
657,657,75037.43,15958.31,11063.47,79932.27,2010-10-08
658,658,68872.93,24653.77,8392.89,85133.81,2010-03-19
659,659,75178.18,28799.44,5117.63,98859.99,2015-02-15
660,660,52345.76,7826.48,9849.21,50323.03,2015-01-15
661,661,102798.02,14432.09,18729.68,98500.43,2014-03-09
662,662,83550.81,10216.78,5981.73,87785.86,2018-12-04
663,663,68100.65,28306.52,7025.08,89382.09,2020-01-02
664,664,94276.73,12282.73,14796.19,91763.27,2012-09-24
665,665,86059.02,13197.65,19059.38,80197.29,2017-07-15
666,666,87730.0,15396.27,18621.44,84504.83,2013-02-11
667,667,51106.16,14902.43,11211.83,54796.76,2010-09-07
668,668,37084.19,8584.79,5814.78,39854.2,2019-03-28
669,669,76619.31,16398.57,17381.66,75636.22,2019-02-12
670,670,71634.86,18906.96,6704.25,83837.57,2022-08-26
671,671,44814.57,10944.58,9156.88,46602.27,2011-11-01
672,672,67270.48,23707.25,12327.37,78650.36,2012-01-24
673,673,62761.05,17686.48,18160.16,62287.37,2010-02-05
674,674,39081.63,10696.88,8952.22,40826.29,2024-04-12
675,675,54640.74,15127.1,11860.76,57907.08,2011-08-18
676,676,24981.67,11739.51,5961.35,30759.83,2023-07-07
677,677,96733.57,10740.48,15196.02,92278.03,2011-10-10
678,678,82087.85,18145.52,15921.69,84311.68,2011-09-03
679,679,54095.16,19112.97,8232.49,64975.64,2021-06-29
680,680,81703.76,16224.08,8229.47,89698.37,2016-04-14
681,681,70114.06,29788.31,10371.93,89530.44,2024-03-26
682,682,37192.85,7891.14,6942.82,38141.17,2021-02-24
683,683,91417.81,14354.38,17181.1,88591.09,2015-01-21
684,684,84038.3,20964.04,11432.86,93569.48,2017-04-08
685,685,76571.46,10854.26,13861.3,73564.42,2019-06-18
686,686,86663.89,19179.86,12590.23,93253.52,2019-04-04
687,687,86865.83,14582.23,14930.02,86518.04,2010-06-13
688,688,51467.2,11684.01,9782.93,53368.28,2012-04-16
689,689,56556.13,20695.77,7833.37,69418.53,2024-07-19
690,690,75737.36,12720.74,11170.52,77287.58,2013-05-03
691,691,67568.95,11299.5,16421.9,62446.55,2018-07-27
692,692,72913.87,25905.89,9657.27,89162.49,2017-07-19
693,693,68300.59,21552.68,13512.21,76341.06,2012-05-05
694,694,57610.86,27808.46,10657.19,74762.13,2019-08-21
695,695,71827.5,11943.81,9849.36,73921.95,2013-05-30
696,696,43485.81,8874.8,9405.77,42954.84,2011-04-23
697,697,50346.31,12897.85,13020.38,50223.78,2011-04-18
698,698,56336.29,14872.81,6100.04,65109.06,2024-04-10
699,699,43879.49,5333.65,5454.98,43758.16,2012-12-30
700,700,46253.84,9332.88,8198.26,47388.46,2021-03-20
701,701,84760.95,14986.08,11957.63,87789.4,2013-05-27
702,702,62778.07,14209.82,6295.54,70692.35,2019-08-11
703,703,90614.94,17219.02,19924.8,87909.16,2015-08-16
704,704,69953.52,13480.19,9646.05,73787.66,2016-02-02
705,705,21039.1,7464.65,7930.65,20573.1,2011-03-04
706,706,59035.52,12178.9,19331.79,51882.63,2024-10-29
707,707,72054.53,14183.49,5163.54,81074.48,2019-09-09
708,708,35865.89,11852.46,6567.59,41150.76,2011-04-09
709,709,36061.58,12221.74,6160.61,42122.71,2022-06-19
710,710,72700.96,18909.77,12304.81,79305.92,2021-06-19
711,711,82334.42,12611.47,9776.56,85169.33,2016-07-27
712,712,45295.53,8509.0,8737.09,45067.44,2023-04-29
713,713,55301.35,17900.65,19519.97,53682.03,2010-04-25
714,714,81028.26,19751.94,6397.08,94383.12,2013-10-03
715,715,71465.68,10297.21,17644.02,64118.87,2023-11-23
716,716,70447.3,20965.81,8896.97,82516.14,2010-04-25
717,717,22231.15,12574.13,9176.07,25629.21,2019-09-12
718,718,86626.7,17286.19,17498.62,86414.27,2015-04-22
719,719,67009.7,21798.62,10823.67,77984.65,2015-06-14
720,720,67625.33,27840.68,5278.97,90187.04,2021-04-28
721,721,59487.47,24127.53,10177.46,73437.54,2021-11-09
722,722,46383.91,8419.96,5267.67,49536.2,2011-04-18
723,723,60151.66,15419.09,7712.08,67858.67,2016-05-10
724,724,24257.13,11085.48,5798.03,29544.58,2019-04-04
725,725,59664.54,11850.24,6905.77,64609.01,2024-12-11
726,726,34161.53,6333.63,8664.59,31830.57,2010-05-19
727,727,55085.44,8832.18,5305.17,58612.45,2014-04-25
728,728,76449.51,16215.5,14895.36,77769.65,2023-05-11
729,729,86903.56,25470.68,13862.15,98512.09,2013-10-31
730,730,20332.83,5041.54,7041.46,18332.91,2013-03-01
731,731,78049.2,10982.13,6798.74,82232.59,2017-07-12
732,732,33392.85,10026.47,7685.24,35734.08,2013-02-01
733,733,53722.59,18224.45,14746.67,57200.37,2012-12-25
734,734,55724.43,7754.02,7021.87,56456.58,2021-06-10
735,735,88561.52,13430.77,18695.69,83296.6,2010-06-21
736,736,82795.14,10981.18,5095.31,88681.01,2022-04-21
737,737,48972.84,8174.57,7536.31,49611.1,2015-12-20
738,738,48041.02,12138.1,8515.87,51663.25,2024-04-17
739,739,30261.54,7152.78,7551.48,29862.84,2016-08-11
740,740,70386.24,19788.83,13936.09,76238.98,2020-02-29
741,741,83413.19,22831.47,10543.57,95701.09,2018-04-30
742,742,69716.08,10103.52,16997.57,62822.03,2015-05-18
743,743,65186.99,15370.74,13079.9,67477.83,2019-04-04
744,744,59653.77,22674.69,6231.01,76097.45,2018-07-13
745,745,26470.49,9804.46,8628.28,27646.67,2021-04-02
746,746,59416.17,28464.5,18549.81,69330.86,2021-05-06
747,747,51790.61,21923.11,17379.56,56334.16,2024-03-04
748,748,66000.67,27990.9,7984.88,86006.69,2024-11-10
749,749,88306.75,17897.65,12762.39,93442.01,2023-03-10
750,750,71265.73,19680.32,19943.54,71002.51,2015-05-31
751,751,74967.22,14078.82,5631.49,83414.55,2014-11-28
752,752,51266.56,26382.14,15644.87,62003.83,2021-02-12
753,753,77395.23,26426.7,9334.26,94487.67,2017-01-01
754,754,73046.38,12090.77,19106.27,66030.88,2023-12-06
755,755,20064.02,5391.01,6582.53,18872.5,2018-10-23
756,756,59220.01,13886.85,10989.32,62117.54,2024-04-24
757,757,71434.46,13765.83,7504.2,77696.09,2011-02-21
758,758,70315.95,23337.02,8044.06,85608.91,2022-02-27
759,759,61070.62,15700.36,14707.17,62063.81,2012-02-19
760,760,51334.64,22459.5,6157.7,67636.44,2020-06-21
761,761,68517.34,28592.45,8993.26,88116.53,2014-08-13
762,762,56516.12,11215.48,13788.46,53943.14,2012-06-16
763,763,78908.81,15773.71,15122.8,79559.72,2021-06-05
764,764,83134.06,21586.63,9365.21,95355.48,2011-04-04
765,765,99126.54,17390.35,19599.89,96917.0,2022-12-22
766,766,80884.88,21354.68,15457.8,86781.76,2010-02-17
767,767,52287.33,10058.43,18404.12,43941.64,2014-01-01
768,768,53506.27,24153.35,15530.22,62129.4,2010-05-26
769,769,64130.57,27515.25,19187.18,72458.64,2013-04-10
770,770,45668.88,9478.42,8024.47,47122.83,2010-03-20
771,771,53579.52,9494.22,5516.93,57556.81,2014-01-19
772,772,63676.72,15696.76,17324.31,62049.17,2015-11-19
773,773,57943.44,5944.23,5533.4,58354.27,2024-05-31
774,774,36911.56,14594.87,8610.01,42896.42,2011-12-25
775,775,61855.38,13999.48,5611.77,70243.09,2020-01-03
776,776,78507.39,17478.75,9355.73,86630.41,2011-06-27
777,777,28763.37,12078.02,9310.64,31530.75,2021-11-30
778,778,46845.41,10665.85,6256.12,51255.14,2016-04-10
779,779,50803.27,21566.99,17678.85,54691.41,2011-10-08
780,780,58367.21,18854.54,15720.28,61501.47,2017-03-08
781,781,64051.63,15786.24,8495.55,71342.32,2024-09-25
782,782,45736.95,13565.39,5106.33,54196.01,2016-09-11
783,783,52228.66,9109.23,6934.19,54403.7,2015-08-16
784,784,77115.61,19464.36,9156.58,87423.39,2024-05-20
785,785,92162.03,11045.54,8580.52,94627.05,2020-08-21
786,786,77106.61,20045.63,12634.66,84517.58,2013-01-01
787,787,72676.56,19399.48,14491.65,77584.39,2019-01-01
788,788,65128.52,18655.62,14854.08,68930.06,2021-03-29
789,789,54804.61,27696.75,9972.46,72528.9,2022-10-27
790,790,27248.95,6140.89,8104.38,25285.46,2019-04-17
791,791,60560.31,14860.43,17610.12,57810.62,2014-02-26
792,792,60056.64,10206.98,5647.25,64616.37,2017-05-25
793,793,36465.25,14261.6,6773.44,43953.41,2010-12-07
794,794,78406.49,23609.9,5758.04,96258.35,2021-08-02
795,795,76293.81,15156.93,5736.34,85714.4,2013-09-03
796,796,73171.17,13545.26,16325.68,70390.75,2024-01-27
797,797,47405.34,12945.43,6606.51,53744.26,2022-09-04
798,798,24445.14,5771.02,9128.26,21087.9,2013-01-26
799,799,53101.73,16301.75,9919.96,59483.52,2017-09-24
800,800,52609.02,13728.31,7637.05,58700.28,2021-12-13
801,801,48470.77,11882.75,7198.56,53154.96,2014-09-22
802,802,88679.57,25055.04,18337.91,95396.7,2011-04-17
803,803,77784.5,25980.47,7315.98,96448.99,2015-06-12
804,804,48785.57,11239.84,9747.69,50277.72,2015-03-02
805,805,58479.01,16817.57,18020.15,57276.43,2024-02-24
806,806,59362.54,18735.11,9822.45,68275.2,2024-09-15
807,807,44255.81,7743.27,5047.23,46951.85,2018-02-05
808,808,25818.86,6603.78,7553.1,24869.54,2013-09-25
809,809,57303.43,14116.69,7698.99,63721.13,2015-02-15
810,810,75491.21,20952.54,18851.68,77592.07,2011-11-01
811,811,50773.58,6009.82,5341.41,51441.99,2018-01-23
812,812,82484.53,16918.39,15057.97,84344.95,2015-04-26
813,813,65651.91,29923.77,9034.72,86540.96,2017-10-11
814,814,29245.53,11388.34,8977.1,31656.77,2022-02-26
815,815,85474.28,28163.32,16147.66,97489.94,2011-12-08
816,816,78367.31,21564.83,13985.78,85946.36,2012-06-12
817,817,55087.3,23042.63,8951.72,69178.21,2011-09-05
818,818,51247.94,9121.6,6709.36,53660.18,2010-10-06
819,819,24485.14,5949.42,5339.84,25094.72,2010-02-15
820,820,40272.34,8686.12,9217.78,39740.68,2023-11-08
821,821,52648.05,11896.84,5380.11,59164.78,2018-06-18
822,822,92211.42,12724.49,15521.17,89414.74,2020-01-22
823,823,40172.34,10455.77,8749.08,41879.03,2010-04-11
824,824,65952.39,12557.77,19855.41,58654.75,2024-02-23
825,825,37672.5,14965.26,8484.38,44153.38,2010-04-10
826,826,63653.91,21430.41,13677.73,71406.59,2017-07-07
827,827,87768.46,16762.45,17307.11,87223.8,2019-02-15
828,828,56775.98,13183.44,7364.39,62595.03,2024-11-14
829,829,71584.91,29842.75,19990.22,81437.44,2017-12-02
830,830,57001.14,28604.08,6851.01,78754.21,2011-11-20
831,831,57749.27,14392.06,17727.76,54413.57,2015-01-27
832,832,102396.22,15392.33,19273.46,98515.09,2022-08-12
833,833,84765.39,18542.8,5685.75,97622.44,2024-04-29
834,834,79254.25,25063.72,15300.97,89017.0,2020-07-07
835,835,38780.59,13638.3,9353.49,43065.4,2016-06-16
836,836,83164.95,29699.66,13642.47,99222.14,2013-10-26
837,837,62358.89,23143.66,19181.64,66320.91,2012-02-08
838,838,51312.71,14951.23,8096.87,58167.07,2014-12-07
